business_id,categories,name,photo_url,review_count,schools,stars,state,url
GXcX7pE3hNQoKqANf2im0A,"Hotels & Travel,Event Planning & Services,Hotels",Econo Lodge Ithaca,http://s3-media1.ak.yelpcdn.com/bphoto/HpbkzTZ-lBx3slXwTmxFsA/ms.jpg,6,Cornell University,1,NY,http://www.yelp.com/biz/econo-lodge-ithaca-ithaca
CGQaOhJEQAbvdIE67CHr1Q,"Tobacco Shops,Shopping",Crossroads Cigars,http://s3-media4.ak.yelpcdn.com/bphoto/ngkTLk7Gw6S75eQgKbBk2A/ms.jpg,2,Purdue University,4,IN,http://www.yelp.com/biz/crossroads-cigars-lafayette
2b6BvccVTtPwElQreRtFYw,"Bars,Sports Bars,Nightlife,Gastropubs,Tex-Mex,Restaurants",Drinker's West,http://s3-media2.ak.yelpcdn.com/bphoto/QYPxp6makPzLLoJg7OT6Kw/ms.jpg,61,University of Pennsylvania,3.5,PA,http://www.yelp.com/biz/drinkers-west-philadelphia
Syiv-lUfj0iScV4Aw9yWaA,"Pet Services,Pets",20 Toes Cat Sitting,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Rensselaer Polytechnic Institute,5,NY,http://www.yelp.com/biz/20-toes-cat-sitting-albany
T6YKL1wsPRfRhvseX9uNyQ,"Food,Doctors,Health and Medical,Naturopathic/Holistic,Tea Rooms",Chassom Tea Salon,http://s3-media2.ak.yelpcdn.com/bphoto/ksW4SYFBTpkTKDITZls7Ng/ms.jpg,4,California Institute of Technology,5,CA,http://www.yelp.com/biz/chassom-tea-salon-pasadena
oMWoEXLdPEn5HKyQR4-Ssg,"Food,Street Vendors",Moses Falafel,http://s3-media1.ak.yelpcdn.com/bphoto/2gZvEZlS0RaHKBUiYy1Jgg/ms.jpg,18,University of Texas - Austin,4.5,TX,http://www.yelp.com/biz/moses-falafel-austin
aIlV9fry1fEYsybM_4K5rQ,"Health and Medical,Dentists,General Dentistry,Cosmetic Dentists","Thomas H Lange, DDS",http://s3-media3.ak.yelpcdn.com/bphoto/wfds7QlKsrfIChPv4xS9qA/ms.jpg,6,University of California - San Diego,4.5,CA,http://www.yelp.com/biz/thomas-h-lange-dds-la-jolla
kXC-xNb0P3kq7GOaGrazKw,"Cafes,Restaurants",Jouni's Cafe,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Harvey Mudd College,4.5,CA,http://www.yelp.com/biz/jounis-cafe-upland
UqxMeWY3k8_TYGucik-OKA,"Hair Salons,Day Spas,Massage,Beauty and Spas",Gene Juarez Salons & Spas,http://s3-media1.ak.yelpcdn.com/bphoto/85pIU1Z-7GwS9LSbDNdRhg/ms.jpg,29,University of Washington,4,WA,http://www.yelp.com/biz/gene-juarez-salons-and-spas-seattle-11
FfhOTfIUtMpMTj26EqQg8Q,"Food,Donuts",Fractured Prune,http://s3-media2.ak.yelpcdn.com/bphoto/qcdYHa-eqfZEjqDwHWujlg/ms.jpg,5,University of Maryland - College Park,4,MD,http://www.yelp.com/biz/fractured-prune-college-park
c_yxtSZNaxXAekgAPNW0Cg,Local Flavor,Ithaca Falls,http://s3-media4.ak.yelpcdn.com/bphoto/z803HPd76KyUaj_GXNQbUQ/ms.jpg,4,Cornell University,4.5,NY,http://www.yelp.com/biz/ithaca-falls-ithaca
tUl7-7sFCX4Y_JJ9m3qbNA,"Movers,Home Services",Ashline Moving & Storage Co,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Rensselaer Polytechnic Institute,3,NY,http://www.yelp.com/biz/ashline-moving-and-storage-co-watervliet
Q396im01LW4sgl2xNC3Fpg,"Books, Mags, Music and Video,Shopping,Bookstores",University Press Books,http://s3-media1.ak.yelpcdn.com/bphoto/YF1Cxq2OTrTwMA4BTIdO1Q/ms.jpg,16,University of California at Berkeley,4.5,CA,http://www.yelp.com/biz/university-press-books-berkeley
qIWIti6Putx8E2MZvrmNGQ,"Local Services,Printing Services,Shopping,Office Equipment",Staples the Office Superstore,http://s3-media1.ak.yelpcdn.com/bphoto/RihjZXXtnwKMpK4ZnBNdvw/ms.jpg,2,Cornell University,2,NY,http://www.yelp.com/biz/staples-the-office-superstore-ithaca
oBN5nMW17Dgrubfehja5qA,"Home Services,Real Estate,Apartments",Locust On the Park,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Pennsylvania,1,PA,http://www.yelp.com/biz/locust-on-the-park-philadelphia
ZNJKyj1eGFWT3nSBLdTaLA,"Hardware Stores,Shopping,Home & Garden",Beltway Plaza Hardware,http://s3-media1.ak.yelpcdn.com/bphoto/KVo1YHIFX8cNMaXZVZuvhg/ms.jpg,2,University of Maryland - College Park,4.5,MD,http://www.yelp.com/biz/beltway-plaza-hardware-greenbelt
UJw-KnIdnzwbvxzNvIUhgw,"Fast Food,Restaurants",Currito,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,8,University of Pennsylvania,3,PA,http://www.yelp.com/biz/currito-philadelphia
FTdSPMbBw11SFswvFPgJ5Q,"Music Venues,Arts & Entertainment,Event Planning & Services,Venues & Event Spaces,Nightlife",UCSD Rimac Arena,http://s3-media4.ak.yelpcdn.com/bphoto/CrZx4SgWrpwxkOl2KfVddg/ms.jpg,16,University of California - San Diego,2.5,CA,http://www.yelp.com/biz/ucsd-rimac-arena-san-diego
3ObFdIz5ZQA2E_flzVYDgw,"Hair Salons,Skin Care,Beauty and Spas",Flipp Salon & Apothecary,http://s3-media3.ak.yelpcdn.com/bphoto/rF4bAPzoV3V0j77BZsV7nQ/ms.jpg,13,Brown University,5,RI,http://www.yelp.com/biz/flipp-salon-and-apothecary-providence
SHflj5Ie7-BeC6aSQFJc9Q,"Department Stores,Fashion,Shopping,Shopping Centers",Big Lots,http://s3-media1.ak.yelpcdn.com/bphoto/ttsY9UFRiDJ31y2jaZPhRA/ms.jpg,3,Rensselaer Polytechnic Institute,4,NY,http://www.yelp.com/biz/big-lots-troy
yiR4dDit58T8pYg1GMvO3Q,"Food,Ice Cream & Frozen Yogurt",Pinkberry,http://s3-media1.ak.yelpcdn.com/bphoto/QuBZBKQnSho0wUhHBCPCCA/ms.jpg,53,Columbia University,3.5,NY,http://www.yelp.com/biz/pinkberry-new-york-6
#NAME?,"Creperies,Restaurants",Crepes de Paris,http://s3-media3.ak.yelpcdn.com/bphoto/HGbRTC8l07XG4eCHZ-5e6w/ms.jpg,6,Harvey Mudd College,4,CA,http://www.yelp.com/biz/crepes-de-paris-claremont
75iVE77Z3w_SJbERaLBhbQ,"Tattoo,Piercing,Beauty and Spas",Precision Piercing,http://s3-media3.ak.yelpcdn.com/bphoto/hhbbBgdM8ekcn39ZA6LjQg/ms.jpg,3,Georgia Institute of Technology,5,GA,http://www.yelp.com/biz/precision-piercing-atlanta
Hy2JzrPyqqHk7ed2g-zWbg,,Biltmore Communications,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Georgia Institute of Technology,2.5,GA,http://www.yelp.com/biz/biltmore-communications-atlanta
oH0S5GrCTOv_btOQd0UrLA,,Spencer Gifts,http://s3-media2.ak.yelpcdn.com/bphoto/1svmBMc2298B6W3nyv1hRA/ms.jpg,2,Purdue University,4.5,IN,http://www.yelp.com/biz/spencer-gifts-lafayette
CxYMVhOnWQuYaVv7wTAiAg,"Hair Salons,Nail Salons,Hair Removal,Beauty and Spas",Sei Bella Salon,http://s3-media3.ak.yelpcdn.com/bphoto/RE8P7C6UiiNdIeLxulktAw/ms.jpg,4,University of Massachusetts - Amherst,5,MA,http://www.yelp.com/biz/sei-bella-salon-amherst
W-RJfufcf-GtIPrdyrJ6pQ,"Food,Ice Cream & Frozen Yogurt,Coffee & Tea",roba!dolce,http://s3-media2.ak.yelpcdn.com/bphoto/qKyhBpkC8dHJ1daizQiz2w/ms.jpg,5,Brown University,2,RI,http://www.yelp.com/biz/roba-dolce-providence
jFCPJfX3qzfsNaQIyi7-ig,"Skin Care,Medical Spas,Health and Medical,Beauty and Spas",ZO Skin Health Pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/JiojKCS4pIkEo-0q4uQ3MA/ms.jpg,3,California Institute of Technology,5,CA,http://www.yelp.com/biz/zo-skin-health-pasadena-pasadena-2
tnwOUxWjrQeloEsdEzb53Q,,Dunn-Edwards Paints,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Southern California,4,CA,http://www.yelp.com/biz/dunn-edwards-paints-los-angeles-7
7sBIv30fhszkBsv0kkSBCg,"Tex-Mex,Restaurants",Sonrisa,http://s3-media1.ak.yelpcdn.com/bphoto/qvFsHdP4VT6wiBv0p0AEyQ/ms.jpg,120,University of Washington,3,WA,http://www.yelp.com/biz/sonrisa-seattle
IU9j37tFH_Dg_8rLkuqDSQ,"Bars,Greek,Mediterranean,Wine Bars,Nightlife,Restaurants",Sole Restaurant & Wine Bar,http://s3-media1.ak.yelpcdn.com/bphoto/34QVlikePPvqeWh1FUYl6w/ms.jpg,6,University of Waterloo,4,ON,http://www.yelp.ca/biz/sole-restaurant-and-wine-bar-waterloo
iH5a2hXZ0BonJS31n_TwNw,"Home Services,Real Estate,Apartments",Mosaic at Metro,http://s3-media3.ak.yelpcdn.com/bphoto/1K3pN70ms-FNTMIL0EmPFg/ms.jpg,3,University of Maryland - College Park,1.5,MD,http://www.yelp.com/biz/mosaic-at-metro-hyattsville
_VVitWVj4AvzqV91O6c1Mw,"Sandwiches,Restaurants",Cafe Mattina,http://s3-media1.ak.yelpcdn.com/bphoto/x9d4rPQDYqM9vXMgW1kxtw/ms.jpg,163,University of California at Berkeley,4,CA,http://www.yelp.com/biz/cafe-mattina-berkeley
yuMPHKwfxWeaDjjNzSGESA,"Pizza,Restaurants",Pesaro's Pizza,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/pesaros-pizza-pittsburgh-2
DN9QCQigMZSSeH9yO4r6bg,"Doctors,Health and Medical,Internal Medicine",Sand Point Internists,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Washington,1.5,WA,http://www.yelp.com/biz/sand-point-internists-seattle-3
xkX9SUlI27BDuliNOcuMbg,"Diners,Restaurants",Sunrise Diner,http://s3-media3.ak.yelpcdn.com/bphoto/-bzdctSkqlFsTWmSGdzz9w/ms.jpg,21,Purdue University,3.5,IN,http://www.yelp.com/biz/sunrise-diner-lafayette
xwyJUcRY0hNlLY0PDqZhlA,"Breakfast & Brunch,Pizza,Restaurants",Panzanella,http://s3-media2.ak.yelpcdn.com/bphoto/RrPO5UZ4Zl4YXuLJl47rtw/ms.jpg,47,University of North Carolina - Chapel Hill,3.5,NC,http://www.yelp.com/biz/panzanella-carrboro
lauGgBNIedEApT-gsNbLAA,"Oral Surgeons,Dentists,Health and Medical","Ron Brunick, DDS",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,California Polytechnic State University,5,CA,http://www.yelp.com/biz/ron-brunick-dds-san-luis-obispo
ZiMpqxXKyiN-zsOqp9Vllw,"Mass Media,Radio Stations",WREK Radio Station,http://s3-media3.ak.yelpcdn.com/bphoto/wkFx5PYrHTmtpkY9T92FBQ/ms.jpg,8,Georgia Institute of Technology,4.5,GA,http://www.yelp.com/biz/wrek-radio-station-atlanta
y-rxr2D4UEcWK0uRwKNLEg,"Coffee & Tea,Bars,Food,Japanese,Nightlife,Restaurants",Lounjin,http://s3-media2.ak.yelpcdn.com/bphoto/mAyg8MyttYEeqICll-kkuQ/ms.jpg,15,University of Washington,4,WA,http://www.yelp.com/biz/lounjin-seattle
0637qPnv_9upNsjTqA4aYg,"Museums,Arts & Entertainment",MIT Museum,http://s3-media1.ak.yelpcdn.com/bphoto/i_O_eNnsO0Q3apIEpmYjMg/ms.jpg,67,"Massachusetts Institute of Technology,Harvard University",4,MA,http://www.yelp.com/biz/mit-museum-cambridge
lnpg_iEDbPT2ZOeBhjneow,"Auto Repair,Automotive",Earl Scheib Auto Paint Body Collision,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of Southern California,3.5,CA,http://www.yelp.com/biz/earl-scheib-auto-paint-body-collision-los-angeles-3
dPIsxsqE22IZ-R43NalT0g,"Restaurants,Vietnamese",Banh Mi Saigon,http://s3-media3.ak.yelpcdn.com/bphoto/E1T6qJUEwUghIJeETJf_iQ/ms.jpg,30,University of Massachusetts - Amherst,4.5,MA,http://www.yelp.com/biz/banh-mi-saigon-hadley
hZUAk5fthL27KwuKicliMQ,"Dentists,Health and Medical",Penn Dental Center at University City,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Pennsylvania,4.5,PA,http://www.yelp.com/biz/penn-dental-center-at-university-city-philadelphia
DFjkBf-0JvCNwh8aaYd1-g,"Women's Clothing,Fashion,Shopping,Jewelry",OmZappy,http://s3-media1.ak.yelpcdn.com/bphoto/Moi2FaR5dshy-11OV09AFg/ms.jpg,6,University of Washington,5,WA,http://www.yelp.com/biz/omzappy-seattle-2
oEP8EQRxILT8svJmALwh6w,"Seafood,American (Traditional),Restaurants",The BoatYard Grill,http://s3-media4.ak.yelpcdn.com/bphoto/NP3iv_QYh5ZyWN9RRdMUyA/ms.jpg,44,Cornell University,3,NY,http://www.yelp.com/biz/the-boatyard-grill-ithaca
FzVANX7N-FQbUZNfKhFJSg,"Hair Salons,Nail Salons,Beauty and Spas",Wingard Salon,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of Illinois - Urbana-Champaign,3.5,IL,http://www.yelp.com/biz/wingard-salon-champaign
h2YIIoZC9uYmgpn4vT7Zng,"Specialty Food,Food,Chocolatiers and Shops",Mama Ganache Artisan Chocolates,http://s3-media1.ak.yelpcdn.com/bphoto/WyyXiJTMOChxErcazTY5yQ/ms.jpg,16,California Polytechnic State University,4.5,CA,http://www.yelp.com/biz/mama-ganache-artisan-chocolates-san-luis-obispo
3-A0nQLO5utUk9gwSwvcuA,"Flowers & Gifts,Shopping",Romantix,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Harvey Mudd College,2,CA,http://www.yelp.com/biz/romantix-upland
xk_sdpCQVikfiouEvXhxkQ,"Print Media,Mass Media",Creative Loafing,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,Georgia Institute of Technology,3,GA,http://www.yelp.com/biz/creative-loafing-atlanta-2
IVenYICiQs5nv9cZkqCD5w,"Shopping,Jewelry",All In One Jewelry Experts,http://s3-media1.ak.yelpcdn.com/bphoto/PCwcctjqnKFXg6C0BtbPwg/ms.jpg,4,"Massachusetts Institute of Technology,Harvard University",2,MA,http://www.yelp.com/biz/all-in-one-jewelry-experts-cambridge
qLSAFVz8MdF8GJ5UGtg_mg,"Home Services,Real Estate,Apartments",The Venue On Guadalupe,http://s3-media3.ak.yelpcdn.com/bphoto/TB4stU8PWbgFX_-tx_ks6w/ms.jpg,6,University of Texas - Austin,3,TX,http://www.yelp.com/biz/the-venue-on-guadalupe-austin
XrqownLHKAzfQwJl-spFeQ,"Japanese,Restaurants",Yummyaki Japanese Restaurant,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,University of Waterloo,4,ON,http://www.yelp.ca/biz/yummyaki-japanese-restaurant-waterloo
T1ugJiVm210G_4QvmQCz1g,"Vegetarian,Restaurants",Berwyn Cafe,http://s3-media4.ak.yelpcdn.com/bphoto/By_cqtjaf7i24hD90mIUKg/ms.jpg,22,University of Maryland - College Park,4,MD,http://www.yelp.com/biz/berwyn-cafe-college-park
PyIJ8OEfltYaHWJaIwUF2Q,"American (Traditional),Restaurants",Grace Kitchen,http://s3-media1.ak.yelpcdn.com/bphoto/ZFVUT9S7_pPBfqEn3CEafA/ms.jpg,125,University of Washington,2.5,WA,http://www.yelp.com/biz/grace-kitchen-seattle
Mg1CS5aRT_eV4qaGpEvnIQ,"Pizza,Restaurants",California Pizza Kitchen,http://s3-media2.ak.yelpcdn.com/bphoto/qeGNcAPb1agpoE2ZSNNGFw/ms.jpg,152,University of California - San Diego,3,CA,http://www.yelp.com/biz/california-pizza-kitchen-la-jolla
50y29SCG_vhtZy4T75hjsg,"Flowers & Gifts,Shopping,Florists",Petali Flowers,http://s3-media2.ak.yelpcdn.com/bphoto/OHeXsm-CsChjgY1gy1gN_w/ms.jpg,13,"Massachusetts Institute of Technology,Harvard University",4.5,MA,http://www.yelp.com/biz/petali-flowers-cambridge
HYzPCEgsLDtgJ9vQtERdxA,"Property Management,Home Services,Real Estate","Farrell Smyth, Inc.",http://s3-media1.ak.yelpcdn.com/bphoto/PgEZGg7s8DOMsPp9ch_7fw/ms.jpg,6,California Polytechnic State University,1,CA,http://www.yelp.com/biz/farrell-smyth-inc-san-luis-obispo
IQpohksufCBmGJYZCsZf7g,"Automotive,Smog Check Stations",Quicky Smog Test Only & Regular,http://s3-media1.ak.yelpcdn.com/bphoto/VKoSO0Z1YeFmNPijs6QGAg/ms.jpg,30,Harvey Mudd College,4.5,CA,http://www.yelp.com/biz/quicky-smog-test-only-and-regular-upland
N-urZV7AHwkI2oavPqJDtQ,"Local Services,Active Life,Community Service/Non-Profit,Bike Rentals",Hampshire Community Yellow Bike Program,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Massachusetts - Amherst,3.5,MA,http://www.yelp.com/biz/hampshire-community-yellow-bike-program-amherst
15YzmE7eR42WLsKCoWtOTg,,Merrill Lynch,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,California Polytechnic State University,5,CA,http://www.yelp.com/biz/merrill-lynch-san-luis-obispo
IdKD1fNtf80lhyP5Ldr_rw,"Auto Repair,Automotive,Car Dealers",DARCARS Nissan of College Park,http://s3-media4.ak.yelpcdn.com/bphoto/tfj1w-UJq-XZ4zQUp_vpOw/ms.jpg,6,University of Maryland - College Park,2.5,MD,http://www.yelp.com/biz/darcars-nissan-of-college-park-college-park
OdopTmxrlxldE4UINKVhFw,"Dive Bars,Bars,Nightlife,Lounges",Grad Center Bar,http://s3-media2.ak.yelpcdn.com/bphoto/tUJBzwg-cwYIiJdm-kJBRQ/ms.jpg,20,Brown University,4.5,RI,http://www.yelp.com/biz/grad-center-bar-providence
qwy4ECNXVxTirx8zLTk8Jw,"Shopping,Eyewear & Opticians",Gregory's Optical,http://s3-media1.ak.yelpcdn.com/bphoto/0cedbVnpel2FeWphWOAgzA/ms.jpg,5,Brown University,4.5,RI,http://www.yelp.com/biz/gregorys-optical-providence
5lOX07_kaaJDKrJD56BFgw,"Churches,Religious Organizations",University Catholic Center,http://s3-media4.ak.yelpcdn.com/bphoto/C9_rYcoKziBot6-G9C6Zww/ms.jpg,2,University of California - Los Angeles,4.5,CA,http://www.yelp.com/biz/university-catholic-center-los-angeles
kKFUNcLklJ54zZNUk-7yjQ,"Food,Desserts,American (New),Restaurants",Gullifty's Restaurant,http://s3-media1.ak.yelpcdn.com/bphoto/rlhjDiGDyfHjHYiVqeq_jg/ms.jpg,51,Carnegie Mellon University,3,PA,http://www.yelp.com/biz/gulliftys-restaurant-pittsburgh
x_HjoEGn6a1jo-soBQJf9Q,"Arts & Entertainment,Cinema,Performing Arts,Event Planning & Services,Venues & Event Spaces",Michigan Theater,http://s3-media3.ak.yelpcdn.com/bphoto/yp6vBhHDUngEvYQWEJxwBA/ms.jpg,40,University of Michigan - Ann Arbor,4.5,MI,http://www.yelp.com/biz/michigan-theater-ann-arbor
khdkBG4SetzbtvkGZpyGTQ,"Delis,Restaurants",Subway,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Texas - Austin,3,TX,http://www.yelp.com/biz/subway-austin-35
Zb22gjD3m_MwFRB6Ay-QOw,,HAI HONG,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Cornell University,3.5,NY,http://www.yelp.com/biz/hai-hong-ithaca
X_1PaKwj4GhqwZ9Fi22WRA,"Hotels & Travel,Event Planning & Services,Hotels",Homewood Suites,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,University of Pennsylvania,4.5,PA,http://www.yelp.com/biz/homewood-suites-philadelphia-2
sm15YgK4ubMLq11d2whkYQ,"Hair Salons,Barbers,Tanning,Beauty and Spas",Borseno's Barber Shop,http://s3-media4.ak.yelpcdn.com/bphoto/U99XsfMRoXSEjPhvwfHuFQ/ms.jpg,31,University of Washington,4,WA,http://www.yelp.com/biz/borsenos-barber-shop-seattle-3
7AlULGZI1pHt0imODsqdkg,"Sandwiches,Restaurants",Potbelly Sandwich Works,http://s3-media2.ak.yelpcdn.com/bphoto/kdVy5cPr4S9fM_Qo6dDx4Q/ms.jpg,17,University of Illinois - Urbana-Champaign,4.5,IL,http://www.yelp.com/biz/potbelly-sandwich-works-champaign
Dbph47k1l-u8G5n04JuXBg,"Doctors,Health and Medical,Internal Medicine","Thomas Mattimore, MD",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,5,University of California - Los Angeles,5,CA,http://www.yelp.com/biz/thomas-mattimore-md-los-angeles
4Mxc95eqsqvrMXJOSp51bw,"Food,Convenience Stores",Newsbox Etc,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Rice University,2.5,TX,http://www.yelp.com/biz/newsbox-etc-houston
3S1_y9oueDsvvZufCwptIQ,"Health and Medical,Chiropractors","Leslie Windman, BCAO",http://s3-media1.ak.yelpcdn.com/bphoto/L66LDNjXf3YDa4BNDmcIYg/ms.jpg,2,University of Maryland - College Park,3,MD,http://www.yelp.com/biz/leslie-windman-bcao-greenbelt-2
B4XBd2EsP49XSThU4Cvmrg,"Real Estate Services,Property Management,Home Services,Real Estate",Channing Real Estate,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,"Massachusetts Institute of Technology,Harvard University",2.5,MA,http://www.yelp.com/biz/channing-real-estate-cambridge
ePpchMyJFt9F-oKEHh1WXg,"Health and Medical,Education,Shopping,Adult",S3 Safe Sex Store,http://s3-media2.ak.yelpcdn.com/bphoto/ol2I1WoMPbZp83ApG3cihA/ms.jpg,9,University of Michigan - Ann Arbor,4,MI,http://www.yelp.com/biz/s3-safe-sex-store-ann-arbor
Pb0vN4yPgwXn2TOS1ptjjg,"American (New),Restaurants",Harvard Square Cafe,http://s3-media1.ak.yelpcdn.com/bphoto/h3ZczxwrxSwgYLWops85PA/ms.jpg,65,Harvey Mudd College,2.5,CA,http://www.yelp.com/biz/harvard-square-cafe-claremont
Cd_JVOq_cBueqB9q3X0rkQ,"Flowers & Gifts,Shopping,Florists",Ginza & Co,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of Illinois - Urbana-Champaign,4,IL,http://www.yelp.com/biz/ginza-and-co-champaign
0neJ-fo4UDYJN5GAag3DEw,"Food,Bakeries",Bayking Doughnuts & Pastries,http://s3-media2.ak.yelpcdn.com/bphoto/cgdL9yAh54779xWtZQQvvA/ms.jpg,34,University of California at Berkeley,3,CA,http://www.yelp.com/biz/bayking-doughnuts-and-pastries-berkeley
HoLltXQfn_vK-LS4VP3wCw,"Bars,Nightlife",Love Goat,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,University of Texas - Austin,3.5,TX,http://www.yelp.com/biz/love-goat-austin
yxjiPZIbWcIOSwOrc1_RSA,"Women's Clothing,Fashion,Shopping",Juicy Couture,http://s3-media3.ak.yelpcdn.com/bphoto/rog4-wG5n_dL-4HRtELZ2Q/ms.jpg,9,University of Washington,3.5,WA,http://www.yelp.com/biz/juicy-couture-seattle
MXWSVpWoHq0-29bLt-j9qA,"Pet Services,Pets",Hi-D-Ho Dog Training,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,2,Virginia Tech,3,VA,http://www.yelp.com/biz/hi-d-ho-dog-training-blacksburg
lsjRpOCkNvgduR8-YAUJJQ,"American (Traditional),Restaurants",Dr. Grubb's,http://s3-media1.ak.yelpcdn.com/bphoto/KMc-kwWZ0uIzqJJhhOKpAA/ms.jpg,153,Harvey Mudd College,4.5,CA,http://www.yelp.com/biz/dr-grubbs-claremont
8fOGgn8aNrJmAObOd7nxmg,"Post Offices,Public Services & Government",Bulldog Postal,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,6,Rice University,2.5,TX,http://www.yelp.com/biz/bulldog-postal-houston
I3Mzzi5jLiy56ameiG-FIg,"Doctors,Health and Medical,Obstetricians and Gynecologists",Gynecology Specialists of Philadelphia,http://s3-media2.ak.yelpcdn.com/bphoto/vCA_ht5odGNOB0jJEp6COQ/ms.jpg,11,University of Pennsylvania,3.5,PA,http://www.yelp.com/biz/gynecology-specialists-of-philadelphia-philadelphia-2
WDxidvOxya-tGcJldNZElg,"Bars,Nightlife",The Library,http://s3-media1.ak.yelpcdn.com/bphoto/IXNnIB49SVdlIzAHt84X1Q/ms.jpg,53,California Polytechnic State University,3,CA,http://www.yelp.com/biz/the-library-san-luis-obispo
rJsSNcvbnpYTMYz5JXktOQ,"Optometrists,Health and Medical","Evans, Piggott & Finney Eye Care",http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Purdue University,4.5,IN,http://www.yelp.com/biz/evans-piggott-and-finney-eye-care-lafayette
P_7A5Ztw4Pwizpdqfx-G-Q,"Thai,Asian Fusion,Restaurants",Noodle Planet,http://s3-media1.ak.yelpcdn.com/bphoto/B1EXUKaaN2kZEGn4qybCMg/ms.jpg,396,University of California - Los Angeles,3,CA,http://www.yelp.com/biz/noodle-planet-los-angeles
EAcuimBT8oua2XKLC0UpLA,"Bars,Gay Bars,Nightlife",The Stable,http://s3-media1.ak.yelpcdn.com/bphoto/hbEcfy6E4Ph5jK1EWdhBRA/ms.jpg,19,Brown University,4,RI,http://www.yelp.com/biz/the-stable-providence
gWKUg9L0cWkGRsa1ztN72A,"Local Services,Shoe Repair",Jimmy's Shoe Repair,http://s3-media3.ak.yelpcdn.com/bphoto/BaYx3eDJqJebT3aEKzPLYg/ms.jpg,41,"Massachusetts Institute of Technology,Harvard University",4.5,MA,http://www.yelp.com/biz/jimmys-shoe-repair-cambridge
lQENQYvnL7JOpvfMogDA_Q,"Thrift Stores,Shopping",Valley Thrift Shop,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,3,Columbia University,3,NY,http://www.yelp.com/biz/valley-thrift-shop-new-york
